DATA;CODCARRO;MODELO;CATEGORIA;QTD;VALOR_UNIT;VALOR_TOTAL;VENDEDOR;CONCESSIONARIA;ANO
13/08/2024;C1003;Volkswagen T-Cross;SUV;1;142623,89;142623,89;Marcos;AutoNorte;2024
13/08/2024;C1004;Toyota Corolla;Sedan;1;182631,92;182631,92;Beatriz;AutoSul;2024
13/08/2024;C1008;Hyundai HB20;Hatch;1;80509,46;80509,46;Carlos;AutoVale;2024
13/08/2024;C1003;Volkswagen T-Cross;SUV;1;156170,42;156170,42;Julia;CarPrime;2024
13/08/2024;C1007;Honda HR-V;SUV;3;193368,32;580104,96;Fernanda;AutoVale;2024
13/08/2024;C1002;Chevrolet Onix;Hatch;1;89660,99;89660,99;Ricardo;DriveTop;2024
13/08/2024;C1002;Chevrolet Onix;Hatch;1;90379,7;90379,7;Fernanda;CityCars;2024
13/08/2024;C1003;Volkswagen T-Cross;SUV;1;137480,7;137480,7;Marcos;AutoVale;2024
13/08/2024;C1007;Honda HR-V;SUV;1;160072,21;160072,21;Carlos;DriveTop;2024
13/08/2024;C1006;Renault Kwid;Hatch;1;88462,64;88462,64;Marcos;AutoNorte;2024
13/08/2024;C1003;Volkswagen T-Cross;SUV;1;157254,87;157254,87;Marcos;CarPrime;2024
13/08/2024;C1010;Fiat Strada;Picape;1;132909,01;132909,01;Carlos;TopDrive;2024
13/08/2024;C1009;Nissan Kicks;SUV;1;147645,71;147645,71;Marcos;DriveTop;2024
13/08/2024;C1005;Jeep Compass;SUV;1;172783,33;172783,33;Pedro;CityCars;2024
13/08/2024;C1001;Fiat Pulse;SUV;1;114102,87;114102,87;Ana;AutoVale;2024
13/08/2024;C1010;Fiat Strada;Picape;1;114038,42;114038,42;Carlos;MegaMotors;2024
13/08/2024;C1010;Fiat Strada;Picape;1;133035,28;133035,28;Beatriz;AutoSul;2024
13/08/2024;C1004;Toyota Corolla;Sedan;2;157093,29;314186,58;Julia;MegaMotors;2024
13/08/2024;C1010;Fiat Strada;Picape;2;129717,97;259435,94;João;PremiumCar;2024
13/08/2024;C1004;Toyota Corolla;Sedan;1;144013,75;144013,75;Marcos;CityCars;2024
13/08/2024;C1004;Toyota Corolla;Sedan;1;159906,83;159906,83;Patrícia;AutoSul;2024
13/08/2024;C1004;Toyota Corolla;Sedan;1;184312,45;184312,45;Pedro;AutoSul;2024
13/08/2024;C1005;Jeep Compass;SUV;1;180498,29;180498,29;Ana;DriveTop;2024
13/08/2024;C1010;Fiat Strada;Picape;1;143774,49;143774,49;Patrícia;CityCars;2024
13/08/2024;C1008;Hyundai HB20;Hatch;1;81243,97;81243,97;Ana;AutoNorte;2024
13/08/2024;C1006;Renault Kwid;Hatch;1;73628,58;73628,58;Marcos;MegaMotors;2024
13/08/2024;C1003;Volkswagen T-Cross;SUV;1;145364,69;145364,69;Fernanda;PremiumCar;2024
13/08/2024;C1005;Jeep Compass;SUV;1;220239,92;220239,92;Marcos;ViaLux;2024
13/08/2024;C1008;Hyundai HB20;Hatch;1;73336,98;73336,98;Carlos;AutoSul;2024
13/08/2024;C1007;Honda HR-V;SUV;1;157147,95;157147,95;Marcos;AutoNorte;2024
13/08/2024;C1010;Fiat Strada;Picape;1;136362,82;136362,82;João;PremiumCar;2024
13/08/2024;C1001;Fiat Pulse;SUV;1;120567,67;120567,67;Carlos;AutoVale;2024
13/08/2024;C1002;Chevrolet Onix;Hatch;1;92469,71;92469,71;Marcos;AutoSul;2024
13/08/2024;C1001;Fiat Pulse;SUV;1;95898,2;95898,2;Marcos;TopDrive;2024
13/08/2024;C1008;Hyundai HB20;Hatch;1;76006,23;76006,23;Marcos;MegaMotors;2024
14/08/2024;C1001;Fiat Pulse;SUV;2;122205,34;244410,68;Ana;AutoSul;2024
14/08/2024;C1008;Hyundai HB20;Hatch;1;91178,93;91178,93;Marcos;MegaMotors;2024
14/08/2024;C1001;Fiat Pulse;SUV;1;115620,09;115620,09;João;TopDrive;2024
14/08/2024;C1001;Fiat Pulse;SUV;1;100830,17;100830,17;Marcos;CityCars;2024
14/08/2024;C1008;Hyundai HB20;Hatch;1;83503,46;83503,46;Beatriz;AutoSul;2024
14/08/2024;C1010;Fiat Strada;Picape;1;105763,13;105763,13;João;PremiumCar;2024
14/08/2024;C1005;Jeep Compass;SUV;1;172905,06;172905,06;Julia;AutoVale;2024
14/08/2024;C1009;Nissan Kicks;SUV;1;111292,9;111292,9;Ana;TopDrive;2024
14/08/2024;C1001;Fiat Pulse;SUV;1;114665,27;114665,27;Marcos;CarPrime;2024
14/08/2024;C1009;Nissan Kicks;SUV;1;128732,26;128732,26;Marcos;CarPrime;2024
14/08/2024;C1010;Fiat Strada;Picape;1;107518,71;107518,71;Marcos;TopDrive;2024
14/08/2024;C1006;Renault Kwid;Hatch;1;76739,36;76739,36;Carlos;MegaMotors;2024
14/08/2024;C1005;Jeep Compass;SUV;1;221723,66;221723,66;Beatriz;AutoSul;2024
14/08/2024;C1010;Fiat Strada;Picape;1;112061,28;112061,28;Pedro;CityCars;2024
14/08/2024;C1006;Renault Kwid;Hatch;1;79060,88;79060,88;João;AutoSul;2024
14/08/2024;C1006;Renault Kwid;Hatch;1;88139,62;88139,62;Pedro;AutoVale;2024
14/08/2024;C1001;Fiat Pulse;SUV;1;116889,1;116889,1;Ricardo;AutoVale;2024
14/08/2024;C1001;Fiat Pulse;SUV;1;110756,14;110756,14;Patrícia;MegaMotors;2024
14/08/2024;C1010;Fiat Strada;Picape;1;107828,96;107828,96;Julia;MegaMotors;2024
14/08/2024;C1002;Chevrolet Onix;Hatch;1;98672,3;98672,3;Marcos;PremiumCar;2024
14/08/2024;C1006;Renault Kwid;Hatch;1;73246,63;73246,63;Ana;AutoSul;2024
14/08/2024;C1006;Renault Kwid;Hatch;1;70147,28;70147,28;Carlos;CityCars;2024
14/08/2024;C1001;Fiat Pulse;SUV;1;98702,18;98702,18;Pedro;AutoVale;2024
14/08/2024;C1010;Fiat Strada;Picape;1;140045,83;140045,83;Carlos;AutoVale;2024
14/08/2024;C1010;Fiat Strada;Picape;1;133224,71;133224,71;Fernanda;AutoSul;2024
14/08/2024;C1001;Fiat Pulse;SUV;1;115885,14;115885,14;Patrícia;ViaLux;2024
14/08/2024;C1009;Nissan Kicks;SUV;1;142911,39;142911,39;Marcos;AutoVale;2024
14/08/2024;C1003;Volkswagen T-Cross;SUV;1;142330,49;142330,49;Fernanda;MegaMotors;2024
14/08/2024;C1005;Jeep Compass;SUV;1;224280,91;224280,91;Fernanda;TopDrive;2024
14/08/2024;C1005;Jeep Compass;SUV;1;197625,13;197625,13;Carlos;TopDrive;2024
14/08/2024;C1005;Jeep Compass;SUV;1;168240,27;168240,27;Carlos;MegaMotors;2024
14/08/2024;C1006;Renault Kwid;Hatch;1;82088,48;82088,48;Marcos;AutoVale;2024
14/08/2024;C1003;Volkswagen T-Cross;SUV;1;146471,7;146471,7;Fernanda;CarPrime;2024
14/08/2024;C1003;Volkswagen T-Cross;SUV;1;141400,97;141400,97;Carlos;AutoVale;2024
14/08/2024;C1002;Chevrolet Onix;Hatch;1;98314,91;98314,91;Beatriz;ViaLux;2024
14/08/2024;C1001;Fiat Pulse;SUV;1;102746,42;102746,42;Fernanda;DriveTop;2024
14/08/2024;C1006;Renault Kwid;Hatch;1;87160,37;87160,37;João;AutoSul;2024
14/08/2024;C1001;Fiat Pulse;SUV;1;113336,39;113336,39;Julia;MegaMotors;2024
14/08/2024;C1009;Nissan Kicks;SUV;1;126943,03;126943,03;Ana;CityCars;2024
14/08/2024;C1004;Toyota Corolla;Sedan;1;160380,07;160380,07;Marcos;AutoVale;2024
14/08/2024;C1008;Hyundai HB20;Hatch;1;90458,44;90458,44;João;ViaLux;2024
14/08/2024;C1003;Volkswagen T-Cross;SUV;1;146725,74;146725,74;Julia;AutoVale;2024
14/08/2024;C1003;Volkswagen T-Cross;SUV;1;123809,01;123809,01;Ricardo;AutoVale;2024
14/08/2024;C1004;Toyota Corolla;Sedan;1;130862,26;130862,26;Julia;MegaMotors;2024
14/08/2024;C1009;Nissan Kicks;SUV;1;141628,37;141628,37;Fernanda;CityCars;2024
14/08/2024;C1004;Toyota Corolla;Sedan;1;185644,73;185644,73;Beatriz;PremiumCar;2024
14/08/2024;C1006;Renault Kwid;Hatch;1;80380,21;80380,21;Patrícia;MegaMotors;2024
14/08/2024;C1007;Honda HR-V;SUV;1;194836,15;194836,15;Patrícia;AutoSul;2024
14/08/2024;C1008;Hyundai HB20;Hatch;1;91191,6;91191,6;Ana;AutoVale;2024
14/08/2024;C1005;Jeep Compass;SUV;2;192653,08;385306,16;Julia;CarPrime;2024
14/08/2024;C1005;Jeep Compass;SUV;1;194640;194640;Julia;DriveTop;2024
14/08/2024;C1009;Nissan Kicks;SUV;1;119864,99;119864,99;Ricardo;AutoNorte;2024
14/08/2024;C1007;Honda HR-V;SUV;1;175569,56;175569,56;Ana;AutoSul;2024
14/08/2024;C1008;Hyundai HB20;Hatch;1;92206,78;92206,78;Pedro;MegaMotors;2024
14/08/2024;C1008;Hyundai HB20;Hatch;1;82609,47;82609,47;Pedro;AutoVale;2024
14/08/2024;C1008;Hyundai HB20;Hatch;3;86395,83;259187,49;Pedro;PremiumCar;2024
15/08/2024;C1005;Jeep Compass;SUV;1;211563,25;211563,25;Beatriz;AutoSul;2024
15/08/2024;C1009;Nissan Kicks;SUV;1;124985,79;124985,79;Julia;PremiumCar;2024
15/08/2024;C1003;Volkswagen T-Cross;SUV;1;134721,99;134721,99;Marcos;MegaMotors;2024
15/08/2024;C1009;Nissan Kicks;SUV;1;137819,96;137819,96;Patrícia;AutoVale;2024
15/08/2024;C1009;Nissan Kicks;SUV;1;112963,29;112963,29;Julia;CityCars;2024
15/08/2024;C1001;Fiat Pulse;SUV;1;118008,77;118008,77;Carlos;AutoVale;2024
15/08/2024;C1009;Nissan Kicks;SUV;1;145120,38;145120,38;Fernanda;CityCars;2024
15/08/2024;C1004;Toyota Corolla;Sedan;1;140930,35;140930,35;Ana;AutoNorte;2024
15/08/2024;C1009;Nissan Kicks;SUV;1;117195,57;117195,57;João;TopDrive;2024
15/08/2024;C1009;Nissan Kicks;SUV;1;145466,14;145466,14;Carlos;AutoSul;2024
15/08/2024;C1007;Honda HR-V;SUV;1;190448,28;190448,28;Fernanda;AutoVale;2024
15/08/2024;C1003;Volkswagen T-Cross;SUV;1;143427,1;143427,1;Marcos;AutoSul;2024
15/08/2024;C1005;Jeep Compass;SUV;1;227189,97;227189,97;João;DriveTop;2024
15/08/2024;C1010;Fiat Strada;Picape;1;110188,53;110188,53;Pedro;AutoVale;2024
15/08/2024;C1003;Volkswagen T-Cross;SUV;1;138468,53;138468,53;Fernanda;DriveTop;2024
15/08/2024;C1010;Fiat Strada;Picape;1;108279,89;108279,89;Ana;MegaMotors;2024
15/08/2024;C1007;Honda HR-V;SUV;1;194066,89;194066,89;Patrícia;TopDrive;2024
15/08/2024;C1009;Nissan Kicks;SUV;1;128113,83;128113,83;Ana;AutoSul;2024
15/08/2024;C1007;Honda HR-V;SUV;2;176866,3;353732,6;Marcos;CityCars;2024
15/08/2024;C1001;Fiat Pulse;SUV;1;106729,78;106729,78;Carlos;AutoVale;2024
15/08/2024;C1008;Hyundai HB20;Hatch;1;77707,52;77707,52;Pedro;ViaLux;2024
15/08/2024;C1005;Jeep Compass;SUV;1;161465,6;161465,6;Ana;TopDrive;2024
15/08/2024;C1003;Volkswagen T-Cross;SUV;1;133770,71;133770,71;Pedro;MegaMotors;2024
15/08/2024;C1008;Hyundai HB20;Hatch;1;76769,48;76769,48;Patrícia;CarPrime;2024
15/08/2024;C1008;Hyundai HB20;Hatch;1;88706,34;88706,34;Marcos;AutoVale;2024
15/08/2024;C1002;Chevrolet Onix;Hatch;1;88383,06;88383,06;João;AutoVale;2024
15/08/2024;C1002;Chevrolet Onix;Hatch;1;84553,25;84553,25;Julia;DriveTop;2024
15/08/2024;C1010;Fiat Strada;Picape;2;126854,13;253708,26;Ricardo;CarPrime;2024
15/08/2024;C1005;Jeep Compass;SUV;1;227883,94;227883,94;Beatriz;ViaLux;2024
15/08/2024;C1005;Jeep Compass;SUV;1;177263,93;177263,93;Fernanda;AutoVale;2024
15/08/2024;C1001;Fiat Pulse;SUV;1;111972,92;111972,92;Fernanda;AutoNorte;2024
15/08/2024;C1009;Nissan Kicks;SUV;1;113169,03;113169,03;Julia;CarPrime;2024
15/08/2024;C1006;Renault Kwid;Hatch;1;74408,39;74408,39;Carlos;ViaLux;2024
15/08/2024;C1009;Nissan Kicks;SUV;1;129178,34;129178,34;Julia;PremiumCar;2024
15/08/2024;C1007;Honda HR-V;SUV;1;176827,48;176827,48;Pedro;AutoNorte;2024
15/08/2024;C1002;Chevrolet Onix;Hatch;2;87215,48;174430,96;Ana;AutoVale;2024
15/08/2024;C1004;Toyota Corolla;Sedan;1;146517,3;146517,3;Pedro;MegaMotors;2024
15/08/2024;C1006;Renault Kwid;Hatch;1;83532,43;83532,43;Fernanda;DriveTop;2024
15/08/2024;C1008;Hyundai HB20;Hatch;1;82645,81;82645,81;Fernanda;TopDrive;2024
15/08/2024;C1010;Fiat Strada;Picape;1;134788,21;134788,21;Ana;CarPrime;2024
15/08/2024;C1002;Chevrolet Onix;Hatch;1;87369,71;87369,71;Carlos;PremiumCar;2024
15/08/2024;C1004;Toyota Corolla;Sedan;1;169276,48;169276,48;Marcos;AutoSul;2024
15/08/2024;C1007;Honda HR-V;SUV;1;190976,85;190976,85;Fernanda;AutoVale;2024
15/08/2024;C1004;Toyota Corolla;Sedan;1;186846,92;186846,92;Beatriz;CityCars;2024
15/08/2024;C1004;Toyota Corolla;Sedan;1;154251,84;154251,84;Pedro;CarPrime;2024
16/08/2024;C1001;Fiat Pulse;SUV;1;112329,03;112329,03;Carlos;CityCars;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;92555,3;92555,3;Patrícia;AutoVale;2024
16/08/2024;C1008;Hyundai HB20;Hatch;1;83843,76;83843,76;Julia;AutoSul;2024
16/08/2024;C1005;Jeep Compass;SUV;3;220688,66;662065,98;Ana;AutoVale;2024
16/08/2024;C1008;Hyundai HB20;Hatch;1;79046,71;79046,71;Carlos;AutoVale;2024
16/08/2024;C1001;Fiat Pulse;SUV;1;119332,23;119332,23;Fernanda;PremiumCar;2024
16/08/2024;C1005;Jeep Compass;SUV;1;191422,67;191422,67;Julia;AutoVale;2024
16/08/2024;C1006;Renault Kwid;Hatch;1;66583,27;66583,27;Carlos;AutoSul;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;81148,78;81148,78;Beatriz;ViaLux;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;81190;81190;Fernanda;AutoSul;2024
16/08/2024;C1008;Hyundai HB20;Hatch;1;99696,44;99696,44;João;CarPrime;2024
16/08/2024;C1010;Fiat Strada;Picape;1;105959,47;105959,47;Fernanda;AutoSul;2024
16/08/2024;C1010;Fiat Strada;Picape;1;129834,9;129834,9;Ana;AutoVale;2024
16/08/2024;C1008;Hyundai HB20;Hatch;1;84072,47;84072,47;Ana;CityCars;2024
16/08/2024;C1001;Fiat Pulse;SUV;1;122798,96;122798,96;Pedro;AutoVale;2024
16/08/2024;C1001;Fiat Pulse;SUV;2;117059,73;234119,46;Patrícia;AutoVale;2024
16/08/2024;C1010;Fiat Strada;Picape;1;105718,75;105718,75;Carlos;MegaMotors;2024
16/08/2024;C1009;Nissan Kicks;SUV;1;121776,3;121776,3;Marcos;ViaLux;2024
16/08/2024;C1010;Fiat Strada;Picape;1;137904,44;137904,44;Beatriz;AutoVale;2024
16/08/2024;C1001;Fiat Pulse;SUV;1;119459,57;119459,57;Ana;DriveTop;2024
16/08/2024;C1007;Honda HR-V;SUV;1;168104,79;168104,79;Marcos;DriveTop;2024
16/08/2024;C1005;Jeep Compass;SUV;3;209962,44;629887,32;Carlos;PremiumCar;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;86506,51;86506,51;Fernanda;DriveTop;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;81836,95;81836,95;Julia;AutoSul;2024
16/08/2024;C1003;Volkswagen T-Cross;SUV;1;130868,6;130868,6;Ana;MegaMotors;2024
16/08/2024;C1003;Volkswagen T-Cross;SUV;2;125088,9;250177,8;Pedro;CityCars;2024
16/08/2024;C1009;Nissan Kicks;SUV;3;116965,86;350897,58;Marcos;AutoNorte;2024
16/08/2024;C1007;Honda HR-V;SUV;2;179361,81;358723,62;Beatriz;AutoVale;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;76022,27;76022,27;Marcos;AutoVale;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;76457,61;76457,61;Carlos;DriveTop;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;98850,1;98850,1;Marcos;TopDrive;2024
16/08/2024;C1006;Renault Kwid;Hatch;1;87235,73;87235,73;Pedro;CityCars;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;92268,77;92268,77;João;CarPrime;2024
16/08/2024;C1003;Volkswagen T-Cross;SUV;1;126899,3;126899,3;Fernanda;CarPrime;2024
16/08/2024;C1009;Nissan Kicks;SUV;1;136036,67;136036,67;Marcos;DriveTop;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;97418,6;97418,6;Julia;AutoVale;2024
16/08/2024;C1006;Renault Kwid;Hatch;2;87881,4;175762,8;Carlos;MegaMotors;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;76941,31;76941,31;Marcos;DriveTop;2024
16/08/2024;C1006;Renault Kwid;Hatch;2;78109,46;156218,92;Carlos;CarPrime;2024
16/08/2024;C1006;Renault Kwid;Hatch;1;88673,71;88673,71;João;TopDrive;2024
16/08/2024;C1004;Toyota Corolla;Sedan;1;143760,07;143760,07;Carlos;AutoVale;2024
16/08/2024;C1002;Chevrolet Onix;Hatch;1;94256,73;94256,73;Ana;AutoSul;2024
16/08/2024;C1006;Renault Kwid;Hatch;1;86669,31;86669,31;Marcos;AutoVale;2024
16/08/2024;C1004;Toyota Corolla;Sedan;1;155554,14;155554,14;Julia;DriveTop;2024
16/08/2024;C1006;Renault Kwid;Hatch;1;84878,46;84878,46;Pedro;CarPrime;2024
16/08/2024;C1009;Nissan Kicks;SUV;1;138455,41;138455,41;Carlos;PremiumCar;2024
16/08/2024;C1003;Volkswagen T-Cross;SUV;1;127533,55;127533,55;Julia;MegaMotors;2024
16/08/2024;C1007;Honda HR-V;SUV;1;192120,52;192120,52;João;CityCars;2024
16/08/2024;C1003;Volkswagen T-Cross;SUV;1;130416,29;130416,29;Fernanda;AutoSul;2024
16/08/2024;C1001;Fiat Pulse;SUV;1;112108,45;112108,45;Marcos;AutoVale;2024
17/08/2024;C1002;Chevrolet Onix;Hatch;1;99796,87;99796,87;Fernanda;MegaMotors;2024
17/08/2024;C1002;Chevrolet Onix;Hatch;1;103742,73;103742,73;Beatriz;AutoSul;2024
17/08/2024;C1003;Volkswagen T-Cross;SUV;1;133091,84;133091,84;Pedro;DriveTop;2024
17/08/2024;C1003;Volkswagen T-Cross;SUV;1;150655,9;150655,9;Carlos;DriveTop;2024
17/08/2024;C1009;Nissan Kicks;SUV;1;128348,54;128348,54;Marcos;MegaMotors;2024
17/08/2024;C1003;Volkswagen T-Cross;SUV;1;146336,21;146336,21;Pedro;AutoNorte;2024
17/08/2024;C1003;Volkswagen T-Cross;SUV;1;140355,04;140355,04;Marcos;AutoVale;2024
17/08/2024;C1003;Volkswagen T-Cross;SUV;1;159614,59;159614,59;Beatriz;TopDrive;2024
17/08/2024;C1005;Jeep Compass;SUV;1;187343,29;187343,29;Marcos;AutoVale;2024
17/08/2024;C1008;Hyundai HB20;Hatch;1;76232,99;76232,99;Julia;TopDrive;2024
17/08/2024;C1009;Nissan Kicks;SUV;1;135732,48;135732,48;Pedro;MegaMotors;2024
17/08/2024;C1010;Fiat Strada;Picape;1;119631,33;119631,33;João;AutoNorte;2024
17/08/2024;C1002;Chevrolet Onix;Hatch;1;85713,84;85713,84;Beatriz;AutoVale;2024
17/08/2024;C1008;Hyundai HB20;Hatch;1;83177,36;83177,36;Pedro;ViaLux;2024
17/08/2024;C1006;Renault Kwid;Hatch;1;66912,93;66912,93;Marcos;AutoVale;2024
17/08/2024;C1001;Fiat Pulse;SUV;1;95144,96;95144,96;Marcos;CityCars;2024
17/08/2024;C1010;Fiat Strada;Picape;1;141270,69;141270,69;Ricardo;PremiumCar;2024
17/08/2024;C1001;Fiat Pulse;SUV;1;108001,33;108001,33;Marcos;AutoSul;2024
17/08/2024;C1008;Hyundai HB20;Hatch;1;94196,48;94196,48;Ricardo;AutoVale;2024
17/08/2024;C1002;Chevrolet Onix;Hatch;1;95581,97;95581,97;Ana;DriveTop;2024
17/08/2024;C1001;Fiat Pulse;SUV;1;98911,26;98911,26;Carlos;CarPrime;2024
17/08/2024;C1006;Renault Kwid;Hatch;1;82407,39;82407,39;Julia;PremiumCar;2024
17/08/2024;C1004;Toyota Corolla;Sedan;1;159779,72;159779,72;João;AutoVale;2024
17/08/2024;C1003;Volkswagen T-Cross;SUV;1;146876,16;146876,16;Ana;AutoSul;2024
17/08/2024;C1008;Hyundai HB20;Hatch;1;76548,47;76548,47;Julia;MegaMotors;2024
17/08/2024;C1009;Nissan Kicks;SUV;1;144090,05;144090,05;Ana;AutoNorte;2024
17/08/2024;C1002;Chevrolet Onix;Hatch;1;77852,34;77852,34;Fernanda;MegaMotors;2024
17/08/2024;C1002;Chevrolet Onix;Hatch;1;79378,29;79378,29;Ana;AutoVale;2024
18/08/2024;C1005;Jeep Compass;SUV;1;197274,02;197274,02;Marcos;PremiumCar;2024
18/08/2024;C1010;Fiat Strada;Picape;1;139316,86;139316,86;Pedro;AutoVale;2024
18/08/2024;C1004;Toyota Corolla;Sedan;3;156746,52;470239,56;João;ViaLux;2024
18/08/2024;C1010;Fiat Strada;Picape;1;143492,4;143492,4;João;TopDrive;2024
18/08/2024;C1010;Fiat Strada;Picape;1;144685,24;144685,24;Pedro;PremiumCar;2024
18/08/2024;C1002;Chevrolet Onix;Hatch;1;87391,32;87391,32;João;CarPrime;2024
18/08/2024;C1006;Renault Kwid;Hatch;2;86679,29;173358,58;Pedro;MegaMotors;2024
18/08/2024;C1006;Renault Kwid;Hatch;1;68356,94;68356,94;Carlos;AutoVale;2024
18/08/2024;C1005;Jeep Compass;SUV;1;185710,8;185710,8;Julia;MegaMotors;2024
18/08/2024;C1010;Fiat Strada;Picape;1;140566,64;140566,64;Carlos;TopDrive;2024
18/08/2024;C1001;Fiat Pulse;SUV;3;124996,99;374990,97;Fernanda;MegaMotors;2024
18/08/2024;C1007;Honda HR-V;SUV;1;159773,58;159773,58;Ricardo;CityCars;2024
18/08/2024;C1002;Chevrolet Onix;Hatch;1;94807,6;94807,6;Pedro;AutoVale;2024
18/08/2024;C1010;Fiat Strada;Picape;1;139277,83;139277,83;Ana;AutoSul;2024
18/08/2024;C1008;Hyundai HB20;Hatch;1;74619,02;74619,02;Pedro;PremiumCar;2024
18/08/2024;C1001;Fiat Pulse;SUV;1;108598,49;108598,49;Ana;MegaMotors;2024
18/08/2024;C1005;Jeep Compass;SUV;1;207607,21;207607,21;Pedro;AutoSul;2024
18/08/2024;C1003;Volkswagen T-Cross;SUV;3;141992,14;425976,42;Ricardo;CityCars;2024
18/08/2024;C1005;Jeep Compass;SUV;1;191894,01;191894,01;Carlos;DriveTop;2024
18/08/2024;C1004;Toyota Corolla;Sedan;2;188172,49;376344,98;Marcos;AutoVale;2024
18/08/2024;C1003;Volkswagen T-Cross;SUV;1;157401,69;157401,69;Julia;AutoNorte;2024
18/08/2024;C1007;Honda HR-V;SUV;1;164687,33;164687,33;Patrícia;DriveTop;2024
18/08/2024;C1010;Fiat Strada;Picape;1;121041,61;121041,61;Carlos;TopDrive;2024
18/08/2024;C1008;Hyundai HB20;Hatch;1;98194,4;98194,4;Beatriz;AutoVale;2024
18/08/2024;C1004;Toyota Corolla;Sedan;1;167976,45;167976,45;Carlos;DriveTop;2024
18/08/2024;C1001;Fiat Pulse;SUV;1;110612,95;110612,95;Julia;CityCars;2024
18/08/2024;C1009;Nissan Kicks;SUV;1;132332,49;132332,49;Pedro;AutoVale;2024
18/08/2024;C1010;Fiat Strada;Picape;1;143865,09;143865,09;Fernanda;CarPrime;2024
18/08/2024;C1003;Volkswagen T-Cross;SUV;1;127791,95;127791,95;Carlos;AutoNorte;2024
18/08/2024;C1010;Fiat Strada;Picape;1;142809,31;142809,31;Marcos;CarPrime;2024
18/08/2024;C1005;Jeep Compass;SUV;1;194580,79;194580,79;Ana;AutoVale;2024
18/08/2024;C1010;Fiat Strada;Picape;2;107383,1;214766,2;Carlos;MegaMotors;2024
18/08/2024;C1001;Fiat Pulse;SUV;1;108723;108723;Ana;AutoNorte;2024
18/08/2024;C1010;Fiat Strada;Picape;1;134919,02;134919,02;Marcos;ViaLux;2024
18/08/2024;C1004;Toyota Corolla;Sedan;1;188449,53;188449,53;Julia;AutoSul;2024
18/08/2024;C1009;Nissan Kicks;SUV;1;144713,24;144713,24;Ana;CityCars;2024
18/08/2024;C1003;Volkswagen T-Cross;SUV;1;130237,54;130237,54;Patrícia;AutoVale;2024
18/08/2024;C1008;Hyundai HB20;Hatch;2;77772,04;155544,08;Carlos;ViaLux;2024
18/08/2024;C1008;Hyundai HB20;Hatch;1;85086,92;85086,92;Julia;AutoSul;2024
18/08/2024;C1009;Nissan Kicks;SUV;1;114696,63;114696,63;Carlos;TopDrive;2024
18/08/2024;C1006;Renault Kwid;Hatch;1;68690,37;68690,37;Fernanda;AutoVale;2024
18/08/2024;C1003;Volkswagen T-Cross;SUV;1;142067,72;142067,72;Marcos;DriveTop;2024
18/08/2024;C1007;Honda HR-V;SUV;1;175743,72;175743,72;Julia;PremiumCar;2024
18/08/2024;C1010;Fiat Strada;Picape;1;134717,08;134717,08;Ricardo;MegaMotors;2024
18/08/2024;C1010;Fiat Strada;Picape;1;138627,17;138627,17;João;MegaMotors;2024
18/08/2024;C1008;Hyundai HB20;Hatch;3;81171,11;243513,33;Carlos;DriveTop;2024
19/08/2024;C1004;Toyota Corolla;Sedan;1;133865,65;133865,65;Marcos;AutoSul;2024
19/08/2024;C1003;Volkswagen T-Cross;SUV;1;129047,63;129047,63;Julia;CityCars;2024
19/08/2024;C1007;Honda HR-V;SUV;1;136854,84;136854,84;Patrícia;AutoVale;2024
19/08/2024;C1002;Chevrolet Onix;Hatch;1;101193,98;101193,98;Fernanda;DriveTop;2024
19/08/2024;C1006;Renault Kwid;Hatch;1;89172,67;89172,67;Julia;TopDrive;2024
19/08/2024;C1002;Chevrolet Onix;Hatch;1;77791,93;77791,93;João;AutoVale;2024
19/08/2024;C1010;Fiat Strada;Picape;1;144086,02;144086,02;Fernanda;CarPrime;2024
19/08/2024;C1010;Fiat Strada;Picape;3;141861,3;425583,9;Julia;AutoSul;2024
19/08/2024;C1006;Renault Kwid;Hatch;1;73089,49;73089,49;Beatriz;AutoVale;2024
19/08/2024;C1003;Volkswagen T-Cross;SUV;1;129698,32;129698,32;Patrícia;DriveTop;2024
19/08/2024;C1010;Fiat Strada;Picape;3;108331,62;324994,86;Marcos;AutoNorte;2024
19/08/2024;C1001;Fiat Pulse;SUV;1;119069,01;119069,01;Julia;AutoSul;2024
19/08/2024;C1007;Honda HR-V;SUV;1;140714,53;140714,53;Ana;AutoVale;2024
19/08/2024;C1009;Nissan Kicks;SUV;3;141141,09;423423,27;Pedro;AutoVale;2024
19/08/2024;C1010;Fiat Strada;Picape;1;108629,18;108629,18;Marcos;AutoSul;2024
19/08/2024;C1008;Hyundai HB20;Hatch;1;92622,73;92622,73;Patrícia;CityCars;2024
